TID;OMRÅDE;KØN;ALDER;CIVILSTAND;INDHOLD
2008K1;København;I alt;92 år;I alt;562
2008K1;København;I alt;92 år;Ugift;48
2008K1;København;I alt;92 år;Gift/separeret;44
2008K1;København;I alt;92 år;Enke/enkemand;398
2008K1;København;I alt;92 år;Fraskilt;72
2008K1;København;I alt;93 år;I alt;502
2008K1;København;I alt;93 år;Ugift;31
2008K1;København;I alt;93 år;Gift/separeret;49
2008K1;København;I alt;93 år;Enke/enkemand;358
2008K1;København;I alt;93 år;Fraskilt;64
2008K1;København;I alt;94 år;I alt;396
2008K1;København;I alt;94 år;Ugift;33
2008K1;København;I alt;94 år;Gift/separeret;30
2008K1;København;I alt;94 år;Enke/enkemand;291
2008K1;København;I alt;94 år;Fraskilt;42
2008K1;København;I alt;95 år;I alt;314
2008K1;København;I alt;95 år;Ugift;38
2008K1;København;I alt;95 år;Gift/separeret;26
2008K1;København;I alt;95 år;Enke/enkemand;217
2008K1;København;I alt;95 år;Fraskilt;33
2008K1;København;I alt;96 år;I alt;182
2008K1;København;I alt;96 år;Ugift;20
2008K1;København;I alt;96 år;Gift/separeret;14
2008K1;København;I alt;96 år;Enke/enkemand;132
2008K1;København;I alt;96 år;Fraskilt;16
2008K1;København;I alt;97 år;I alt;154
2008K1;København;I alt;97 år;Ugift;19
2008K1;København;I alt;97 år;Gift/separeret;7
2008K1;København;I alt;97 år;Enke/enkemand;112
2008K1;København;I alt;97 år;Fraskilt;16
2008K1;København;I alt;98 år;I alt;108
2008K1;København;I alt;98 år;Ugift;9
2008K1;København;I alt;98 år;Gift/separeret;3
2008K1;København;I alt;98 år;Enke/enkemand;87
2008K1;København;I alt;98 år;Fraskilt;9
2008K1;København;I alt;99 år;I alt;56
2008K1;København;I alt;99 år;Ugift;12
2008K1;København;I alt;99 år;Gift/separeret;3
2008K1;København;I alt;99 år;Enke/enkemand;38
2008K1;København;I alt;99 år;Fraskilt;3
2008K1;København;I alt;100 år;I alt;39
2008K1;København;I alt;100 år;Ugift;3
2008K1;København;I alt;100 år;Gift/separeret;1
2008K1;København;I alt;100 år;Enke/enkemand;32
2008K1;København;I alt;100 år;Fraskilt;3
2008K1;København;I alt;101 år;I alt;26
2008K1;København;I alt;101 år;Ugift;5
2008K1;København;I alt;101 år;Gift/separeret;1
2008K1;København;I alt;101 år;Enke/enkemand;18
2008K1;København;I alt;101 år;Fraskilt;2
2008K1;København;I alt;102 år;I alt;17
2008K1;København;I alt;102 år;Ugift;2
2008K1;København;I alt;102 år;Gift/separeret;0
2008K1;København;I alt;102 år;Enke/enkemand;15
2008K1;København;I alt;102 år;Fraskilt;0
2008K1;København;I alt;103 år;I alt;8
2008K1;København;I alt;103 år;Ugift;2
2008K1;København;I alt;103 år;Gift/separeret;0
2008K1;København;I alt;103 år;Enke/enkemand;6
2008K1;København;I alt;103 år;Fraskilt;0
2008K1;København;I alt;104 år;I alt;4
2008K1;København;I alt;104 år;Ugift;1
2008K1;København;I alt;104 år;Gift/separeret;0
2008K1;København;I alt;104 år;Enke/enkemand;3
2008K1;København;I alt;104 år;Fraskilt;0
2008K1;København;I alt;105 år;I alt;1
2008K1;København;I alt;105 år;Ugift;1
2008K1;København;I alt;105 år;Gift/separeret;0
2008K1;København;I alt;105 år;Enke/enkemand;0
2008K1;København;I alt;105 år;Fraskilt;0
2008K1;København;I alt;106 år;I alt;0
2008K1;København;I alt;106 år;Ugift;0
2008K1;København;I alt;106 år;Gift/separeret;0
2008K1;København;I alt;106 år;Enke/enkemand;0
2008K1;København;I alt;106 år;Fraskilt;0
2008K1;København;I alt;107 år;I alt;0
2008K1;København;I alt;107 år;Ugift;0
2008K1;København;I alt;107 år;Gift/separeret;0
2008K1;København;I alt;107 år;Enke/enkemand;0
2008K1;København;I alt;107 år;Fraskilt;0
2008K1;København;I alt;108 år;I alt;0
2008K1;København;I alt;108 år;Ugift;0
2008K1;København;I alt;108 år;Gift/separeret;0
2008K1;København;I alt;108 år;Enke/enkemand;0
2008K1;København;I alt;108 år;Fraskilt;0
2008K1;København;I alt;109 år;I alt;0
2008K1;København;I alt;109 år;Ugift;0
2008K1;København;I alt;109 år;Gift/separeret;0
2008K1;København;I alt;109 år;Enke/enkemand;0
2008K1;København;I alt;109 år;Fraskilt;0
2008K1;København;I alt;110 år;I alt;0
2008K1;København;I alt;110 år;Ugift;0
2008K1;København;I alt;110 år;Gift/separeret;0
2008K1;København;I alt;110 år;Enke/enkemand;0
2008K1;København;I alt;110 år;Fraskilt;0
2008K1;København;I alt;111 år;I alt;0
2008K1;København;I alt;111 år;Ugift;0
2008K1;København;I alt;111 år;Gift/separeret;0
2008K1;København;I alt;111 år;Enke/enkemand;0
2008K1;København;I alt;111 år;Fraskilt;0
2008K1;København;I alt;112 år;I alt;0
2008K1;København;I alt;112 år;Ugift;0
2008K1;København;I alt;112 år;Gift/separeret;0
2008K1;København;I alt;112 år;Enke/enkemand;0
2008K1;København;I alt;112 år;Fraskilt;0
2008K1;København;I alt;113 år;I alt;0
2008K1;København;I alt;113 år;Ugift;0
2008K1;København;I alt;113 år;Gift/separeret;0
2008K1;København;I alt;113 år;Enke/enkemand;0
2008K1;København;I alt;113 år;Fraskilt;0
2008K1;København;I alt;114 år;I alt;0
2008K1;København;I alt;114 år;Ugift;0
2008K1;København;I alt;114 år;Gift/separeret;0
2008K1;København;I alt;114 år;Enke/enkemand;0
2008K1;København;I alt;114 år;Fraskilt;0
2008K1;København;I alt;115 år;I alt;0
2008K1;København;I alt;115 år;Ugift;0
2008K1;København;I alt;115 år;Gift/separeret;0
2008K1;København;I alt;115 år;Enke/enkemand;0
2008K1;København;I alt;115 år;Fraskilt;0
2008K1;København;I alt;116 år;I alt;0
2008K1;København;I alt;116 år;Ugift;0
2008K1;København;I alt;116 år;Gift/separeret;0
2008K1;København;I alt;116 år;Enke/enkemand;0
2008K1;København;I alt;116 år;Fraskilt;0
2008K1;København;I alt;117 år;I alt;0
2008K1;København;I alt;117 år;Ugift;0
2008K1;København;I alt;117 år;Gift/separeret;0
2008K1;København;I alt;117 år;Enke/enkemand;0
2008K1;København;I alt;117 år;Fraskilt;0
2008K1;København;I alt;118 år;I alt;0
2008K1;København;I alt;118 år;Ugift;0
2008K1;København;I alt;118 år;Gift/separeret;0
2008K1;København;I alt;118 år;Enke/enkemand;0
2008K1;København;I alt;118 år;Fraskilt;0
2008K1;København;I alt;119 år;I alt;0
2008K1;København;I alt;119 år;Ugift;0
2008K1;København;I alt;119 år;Gift/separeret;0
2008K1;København;I alt;119 år;Enke/enkemand;0
2008K1;København;I alt;119 år;Fraskilt;0
2008K1;København;I alt;120 år;I alt;0
2008K1;København;I alt;120 år;Ugift;0
2008K1;København;I alt;120 år;Gift/separeret;0
2008K1;København;I alt;120 år;Enke/enkemand;0
2008K1;København;I alt;120 år;Fraskilt;0
2008K1;København;I alt;121 år;I alt;0
2008K1;København;I alt;121 år;Ugift;0
2008K1;København;I alt;121 år;Gift/separeret;0
2008K1;København;I alt;121 år;Enke/enkemand;0
2008K1;København;I alt;121 år;Fraskilt;0
2008K1;København;I alt;122 år;I alt;0
2008K1;København;I alt;122 år;Ugift;0
2008K1;København;I alt;122 år;Gift/separeret;0
2008K1;København;I alt;122 år;Enke/enkemand;0
2008K1;København;I alt;122 år;Fraskilt;0
2008K1;København;I alt;123 år;I alt;0
2008K1;København;I alt;123 år;Ugift;0
2008K1;København;I alt;123 år;Gift/separeret;0
2008K1;København;I alt;123 år;Enke/enkemand;0
2008K1;København;I alt;123 år;Fraskilt;0
2008K1;København;I alt;124 år;I alt;0
2008K1;København;I alt;124 år;Ugift;0
2008K1;København;I alt;124 år;Gift/separeret;0
2008K1;København;I alt;124 år;Enke/enkemand;0
2008K1;København;I alt;124 år;Fraskilt;0
2008K1;København;I alt;125 år;I alt;0
2008K1;København;I alt;125 år;Ugift;0
2008K1;København;I alt;125 år;Gift/separeret;0
2008K1;København;I alt;125 år;Enke/enkemand;0
2008K1;København;I alt;125 år;Fraskilt;0
2008K1;København;Mænd;I alt;I alt;251736
2008K1;København;Mænd;I alt;Ugift;161169
2008K1;København;Mænd;I alt;Gift/separeret;64835
2008K1;København;Mænd;I alt;Enke/enkemand;4146
2008K1;København;Mænd;I alt;Fraskilt;21586
2008K1;København;Mænd;0 år;I alt;4177
2008K1;København;Mænd;0 år;Ugift;4177
2008K1;København;Mænd;0 år;Gift/separeret;0
2008K1;København;Mænd;0 år;Enke/enkemand;0
2008K1;København;Mænd;0 år;Fraskilt;0
2008K1;København;Mænd;1 år;I alt;3669
2008K1;København;Mænd;1 år;Ugift;3669
2008K1;København;Mænd;1 år;Gift/separeret;0
2008K1;København;Mænd;1 år;Enke/enkemand;0
2008K1;København;Mænd;1 år;Fraskilt;0
2008K1;København;Mænd;2 år;I alt;3064
2008K1;København;Mænd;2 år;Ugift;3064
2008K1;København;Mænd;2 år;Gift/separeret;0
2008K1;København;Mænd;2 år;Enke/enkemand;0
2008K1;København;Mænd;2 år;Fraskilt;0
2008K1;København;Mænd;3 år;I alt;2899
2008K1;København;Mænd;3 år;Ugift;2899
2008K1;København;Mænd;3 år;Gift/separeret;0
2008K1;København;Mænd;3 år;Enke/enkemand;0
2008K1;København;Mænd;3 år;Fraskilt;0
2008K1;København;Mænd;4 år;I alt;2707
2008K1;København;Mænd;4 år;Ugift;2707
2008K1;København;Mænd;4 år;Gift/separeret;0
2008K1;København;Mænd;4 år;Enke/enkemand;0
2008K1;København;Mænd;4 år;Fraskilt;0
2008K1;København;Mænd;5 år;I alt;2562
2008K1;København;Mænd;5 år;Ugift;2562
2008K1;København;Mænd;5 år;Gift/separeret;0
2008K1;København;Mænd;5 år;Enke/enkemand;0
2008K1;København;Mænd;5 år;Fraskilt;0
2008K1;København;Mænd;6 år;I alt;2590
2008K1;København;Mænd;6 år;Ugift;2590
2008K1;København;Mænd;6 år;Gift/separeret;0
2008K1;København;Mænd;6 år;Enke/enkemand;0
2008K1;København;Mænd;6 år;Fraskilt;0
2008K1;København;Mænd;7 år;I alt;2376
2008K1;København;Mænd;7 år;Ugift;2376
2008K1;København;Mænd;7 år;Gift/separeret;0
2008K1;København;Mænd;7 år;Enke/enkemand;0
2008K1;København;Mænd;7 år;Fraskilt;0
2008K1;København;Mænd;8 år;I alt;2305
2008K1;København;Mænd;8 år;Ugift;2305
2008K1;København;Mænd;8 år;Gift/separeret;0
2008K1;København;Mænd;8 år;Enke/enkemand;0
2008K1;København;Mænd;8 år;Fraskilt;0
2008K1;København;Mænd;9 år;I alt;2109
2008K1;København;Mænd;9 år;Ugift;2109
2008K1;København;Mænd;9 år;Gift/separeret;0
2008K1;København;Mænd;9 år;Enke/enkemand;0
2008K1;København;Mænd;9 år;Fraskilt;0
2008K1;København;Mænd;10 år;I alt;2158
2008K1;København;Mænd;10 år;Ugift;2158
2008K1;København;Mænd;10 år;Gift/separeret;0
2008K1;København;Mænd;10 år;Enke/enkemand;0
2008K1;København;Mænd;10 år;Fraskilt;0
2008K1;København;Mænd;11 år;I alt;2167
2008K1;København;Mænd;11 år;Ugift;2167
2008K1;København;Mænd;11 år;Gift/separeret;0
2008K1;København;Mænd;11 år;Enke/enkemand;0
2008K1;København;Mænd;11 år;Fraskilt;0
2008K1;København;Mænd;12 år;I alt;2121
2008K1;København;Mænd;12 år;Ugift;2121
2008K1;København;Mænd;12 år;Gift/separeret;0
2008K1;København;Mænd;12 år;Enke/enkemand;0
2008K1;København;Mænd;12 år;Fraskilt;0
2008K1;København;Mænd;13 år;I alt;2088
2008K1;København;Mænd;13 år;Ugift;2088
2008K1;København;Mænd;13 år;Gift/separeret;0
2008K1;København;Mænd;13 år;Enke/enkemand;0
2008K1;København;Mænd;13 år;Fraskilt;0
2008K1;København;Mænd;14 år;I alt;2014
2008K1;København;Mænd;14 år;Ugift;2014
2008K1;København;Mænd;14 år;Gift/separeret;0
2008K1;København;Mænd;14 år;Enke/enkemand;0
2008K1;København;Mænd;14 år;Fraskilt;0
2008K1;København;Mænd;15 år;I alt;2035
2008K1;København;Mænd;15 år;Ugift;2035
2008K1;København;Mænd;15 år;Gift/separeret;0
2008K1;København;Mænd;15 år;Enke/enkemand;0
2008K1;København;Mænd;15 år;Fraskilt;0
2008K1;København;Mænd;16 år;I alt;1901
2008K1;København;Mænd;16 år;Ugift;1901
2008K1;København;Mænd;16 år;Gift/separeret;0
2008K1;København;Mænd;16 år;Enke/enkemand;0
2008K1;København;Mænd;16 år;Fraskilt;0
2008K1;København;Mænd;17 år;I alt;1851
2008K1;København;Mænd;17 år;Ugift;1851
2008K1;København;Mænd;17 år;Gift/separeret;0
2008K1;København;Mænd;17 år;Enke/enkemand;0
2008K1;København;Mænd;17 år;Fraskilt;0
2008K1;København;Mænd;18 år;I alt;2022
2008K1;København;Mænd;18 år;Ugift;2020
2008K1;København;Mænd;18 år;Gift/separeret;1
2008K1;København;Mænd;18 år;Enke/enkemand;0
2008K1;København;Mænd;18 år;Fraskilt;1
2008K1;København;Mænd;19 år;I alt;2266
2008K1;København;Mænd;19 år;Ugift;2259
2008K1;København;Mænd;19 år;Gift/separeret;7
2008K1;København;Mænd;19 år;Enke/enkemand;0
2008K1;København;Mænd;19 år;Fraskilt;0
2008K1;København;Mænd;20 år;I alt;3035
2008K1;København;Mænd;20 år;Ugift;3014
2008K1;København;Mænd;20 år;Gift/separeret;20
2008K1;København;Mænd;20 år;Enke/enkemand;0
2008K1;København;Mænd;20 år;Fraskilt;1
2008K1;København;Mænd;21 år;I alt;4059
2008K1;København;Mænd;21 år;Ugift;4038
2008K1;København;Mænd;21 år;Gift/separeret;21
2008K1;København;Mænd;21 år;Enke/enkemand;0
2008K1;København;Mænd;21 år;Fraskilt;0
2008K1;København;Mænd;22 år;I alt;4697
2008K1;København;Mænd;22 år;Ugift;4646
2008K1;København;Mænd;22 år;Gift/separeret;51
2008K1;København;Mænd;22 år;Enke/enkemand;0
2008K1;København;Mænd;22 år;Fraskilt;0
2008K1;København;Mænd;23 år;I alt;5091
2008K1;København;Mænd;23 år;Ugift;4981
2008K1;København;Mænd;23 år;Gift/separeret;107
2008K1;København;Mænd;23 år;Enke/enkemand;0
2008K1;København;Mænd;23 år;Fraskilt;3
2008K1;København;Mænd;24 år;I alt;5420
2008K1;København;Mænd;24 år;Ugift;5259
2008K1;København;Mænd;24 år;Gift/separeret;157
2008K1;København;Mænd;24 år;Enke/enkemand;0
2008K1;København;Mænd;24 år;Fraskilt;4
2008K1;København;Mænd;25 år;I alt;5859
2008K1;København;Mænd;25 år;Ugift;5578
2008K1;København;Mænd;25 år;Gift/separeret;263
2008K1;København;Mænd;25 år;Enke/enkemand;0
2008K1;København;Mænd;25 år;Fraskilt;18
2008K1;København;Mænd;26 år;I alt;6004
2008K1;København;Mænd;26 år;Ugift;5607
2008K1;København;Mænd;26 år;Gift/separeret;369
2008K1;København;Mænd;26 år;Enke/enkemand;0
2008K1;København;Mænd;26 år;Fraskilt;28
2008K1;København;Mænd;27 år;I alt;6620
2008K1;København;Mænd;27 år;Ugift;5991
2008K1;København;Mænd;27 år;Gift/separeret;589
2008K1;København;Mænd;27 år;Enke/enkemand;0
2008K1;København;Mænd;27 år;Fraskilt;40
2008K1;København;Mænd;28 år;I alt;6530
2008K1;København;Mænd;28 år;Ugift;5709
2008K1;København;Mænd;28 år;Gift/separeret;753
2008K1;København;Mænd;28 år;Enke/enkemand;1
2008K1;København;Mænd;28 år;Fraskilt;67
2008K1;København;Mænd;29 år;I alt;6705
2008K1;København;Mænd;29 år;Ugift;5567
2008K1;København;Mænd;29 år;Gift/separeret;1037
2008K1;København;Mænd;29 år;Enke/enkemand;2
2008K1;København;Mænd;29 år;Fraskilt;99
2008K1;København;Mænd;30 år;I alt;6304
2008K1;København;Mænd;30 år;Ugift;4983
2008K1;København;Mænd;30 år;Gift/separeret;1190
2008K1;København;Mænd;30 år;Enke/enkemand;5
2008K1;København;Mænd;30 år;Fraskilt;126
2008K1;København;Mænd;31 år;I alt;6210
2008K1;København;Mænd;31 år;Ugift;4622
2008K1;København;Mænd;31 år;Gift/separeret;1391
2008K1;København;Mænd;31 år;Enke/enkemand;2
2008K1;København;Mænd;31 år;Fraskilt;195
2008K1;København;Mænd;32 år;I alt;6472
2008K1;København;Mænd;32 år;Ugift;4578
2008K1;København;Mænd;32 år;Gift/separeret;1671
2008K1;København;Mænd;32 år;Enke/enkemand;2
2008K1;København;Mænd;32 år;Fraskilt;221
2008K1;København;Mænd;33 år;I alt;6137
2008K1;København;Mænd;33 år;Ugift;4105
2008K1;København;Mænd;33 år;Gift/separeret;1792
2008K1;København;Mænd;33 år;Enke/enkemand;3
2008K1;København;Mænd;33 år;Fraskilt;237
2008K1;København;Mænd;34 år;I alt;5647
2008K1;København;Mænd;34 år;Ugift;3582
2008K1;København;Mænd;34 år;Gift/separeret;1751
2008K1;København;Mænd;34 år;Enke/enkemand;4
2008K1;København;Mænd;34 år;Fraskilt;310
2008K1;København;Mænd;35 år;I alt;5462
2008K1;København;Mænd;35 år;Ugift;3279
2008K1;København;Mænd;35 år;Gift/separeret;1807
2008K1;København;Mænd;35 år;Enke/enkemand;7
2008K1;København;Mænd;35 år;Fraskilt;369
2008K1;København;Mænd;36 år;I alt;4998
2008K1;København;Mænd;36 år;Ugift;2753
2008K1;København;Mænd;36 år;Gift/separeret;1856
2008K1;København;Mænd;36 år;Enke/enkemand;5
2008K1;København;Mænd;36 år;Fraskilt;384
2008K1;København;Mænd;37 år;I alt;4519
2008K1;København;Mænd;37 år;Ugift;2405
2008K1;København;Mænd;37 år;Gift/separeret;1717
2008K1;København;Mænd;37 år;Enke/enkemand;10
2008K1;København;Mænd;37 år;Fraskilt;387
2008K1;København;Mænd;38 år;I alt;4266
2008K1;København;Mænd;38 år;Ugift;2177
2008K1;København;Mænd;38 år;Gift/separeret;1657
2008K1;København;Mænd;38 år;Enke/enkemand;4
2008K1;København;Mænd;38 år;Fraskilt;428
2008K1;København;Mænd;39 år;I alt;4244
2008K1;København;Mænd;39 år;Ugift;2037
2008K1;København;Mænd;39 år;Gift/separeret;1715
2008K1;København;Mænd;39 år;Enke/enkemand;5
2008K1;København;Mænd;39 år;Fraskilt;487
2008K1;København;Mænd;40 år;I alt;4179
2008K1;København;Mænd;40 år;Ugift;1991
2008K1;København;Mænd;40 år;Gift/separeret;1675
2008K1;København;Mænd;40 år;Enke/enkemand;9
2008K1;København;Mænd;40 år;Fraskilt;504
2008K1;København;Mænd;41 år;I alt;4297
2008K1;København;Mænd;41 år;Ugift;1962
2008K1;København;Mænd;41 år;Gift/separeret;1764
2008K1;København;Mænd;41 år;Enke/enkemand;11
2008K1;København;Mænd;41 år;Fraskilt;560
2008K1;København;Mænd;42 år;I alt;4027
2008K1;København;Mænd;42 år;Ugift;1727
2008K1;København;Mænd;42 år;Gift/separeret;1707
2008K1;København;Mænd;42 år;Enke/enkemand;8
2008K1;København;Mænd;42 år;Fraskilt;585
2008K1;København;Mænd;43 år;I alt;3979
2008K1;København;Mænd;43 år;Ugift;1712
2008K1;København;Mænd;43 år;Gift/separeret;1737
2008K1;København;Mænd;43 år;Enke/enkemand;9
2008K1;København;Mænd;43 år;Fraskilt;521
2008K1;København;Mænd;44 år;I alt;3677
2008K1;København;Mænd;44 år;Ugift;1525
2008K1;København;Mænd;44 år;Gift/separeret;1593
2008K1;København;Mænd;44 år;Enke/enkemand;22
2008K1;København;Mænd;44 år;Fraskilt;537
2008K1;København;Mænd;45 år;I alt;3348
2008K1;København;Mænd;45 år;Ugift;1386
2008K1;København;Mænd;45 år;Gift/separeret;1411
2008K1;København;Mænd;45 år;Enke/enkemand;10
2008K1;København;Mænd;45 år;Fraskilt;541
2008K1;København;Mænd;46 år;I alt;3147
2008K1;København;Mænd;46 år;Ugift;1267
2008K1;København;Mænd;46 år;Gift/separeret;1376
2008K1;København;Mænd;46 år;Enke/enkemand;12
2008K1;København;Mænd;46 år;Fraskilt;492
2008K1;København;Mænd;47 år;I alt;3156
2008K1;København;Mænd;47 år;Ugift;1158
2008K1;København;Mænd;47 år;Gift/separeret;1397
2008K1;København;Mænd;47 år;Enke/enkemand;23
2008K1;København;Mænd;47 år;Fraskilt;578
2008K1;København;Mænd;48 år;I alt;2915
2008K1;København;Mænd;48 år;Ugift;1108
2008K1;København;Mænd;48 år;Gift/separeret;1287
2008K1;København;Mænd;48 år;Enke/enkemand;19
2008K1;København;Mænd;48 år;Fraskilt;501
2008K1;København;Mænd;49 år;I alt;2801
2008K1;København;Mænd;49 år;Ugift;1013
2008K1;København;Mænd;49 år;Gift/separeret;1259
2008K1;København;Mænd;49 år;Enke/enkemand;20
2008K1;København;Mænd;49 år;Fraskilt;509
2008K1;København;Mænd;50 år;I alt;2781
2008K1;København;Mænd;50 år;Ugift;1043
2008K1;København;Mænd;50 år;Gift/separeret;1236
2008K1;København;Mænd;50 år;Enke/enkemand;23
2008K1;København;Mænd;50 år;Fraskilt;479
2008K1;København;Mænd;51 år;I alt;2736
2008K1;København;Mænd;51 år;Ugift;933
2008K1;København;Mænd;51 år;Gift/separeret;1287
2008K1;København;Mænd;51 år;Enke/enkemand;15
2008K1;København;Mænd;51 år;Fraskilt;501
2008K1;København;Mænd;52 år;I alt;2757
2008K1;København;Mænd;52 år;Ugift;899
2008K1;København;Mænd;52 år;Gift/separeret;1279
2008K1;København;Mænd;52 år;Enke/enkemand;37
2008K1;København;Mænd;52 år;Fraskilt;542
2008K1;København;Mænd;53 år;I alt;2507
2008K1;København;Mænd;53 år;Ugift;778
2008K1;København;Mænd;53 år;Gift/separeret;1191
2008K1;København;Mænd;53 år;Enke/enkemand;26
